RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has rapporteur corporate body,http://rdaregistry.info/Elements/w/P10526,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10526value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent <P10526value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/aut> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has honouree corporate body of work,http://rdaregistry.info/Elements/w/P10527,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10527value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent <P10527value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/hnr> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hnr>"
has choreographer corporate body,http://rdaregistry.info/Elements/w/P10528,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10528value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent <P10528value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/chr> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/chr>"
has cartographer corporate body of work,http://rdaregistry.info/Elements/w/P10529,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10529value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10529value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] . ","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ctg>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ctg>"
has author corporate body,http://rdaregistry.info/Elements/w/P10530,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10530value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10530value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] . ","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aut>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has creator corporate body of work,http://rdaregistry.info/Elements/w/P10531,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10531value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent <P10531value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cre> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
has architect corporate body,http://rdaregistry.info/Elements/w/P10532,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10532value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent <P10532value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/arc> agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/arc>"
has commissioning body corporate body,http://rdaregistry.info/Elements/w/P10533,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10533value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent <P10533value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""commissioning body"" ; > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""commissioning body"" "
has programmer corporate body,http://rdaregistry.info/Elements/w/P10534,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10534value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent <P10534value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/prg> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prg>"
has designer corporate body,http://rdaregistry.info/Elements/w/P10535,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10535value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent <P10535value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dsr> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dsr>"
has composer corporate body of work,http://rdaregistry.info/Elements/w/P10536,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10536value"" ] ] .
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent <P10536value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cmp> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cmp>"
has inventor corporate body,http://rdaregistry.info/Elements/w/P10537,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10537value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent <P10537value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/inv> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/inv>"
has compiler corporate body,http://rdaregistry.info/Elements/w/P10538,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10538value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10538value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] . ","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/com>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/com>"
has photographer corporate body of work,http://rdaregistry.info/Elements/w/P10539,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10539value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent <P10539value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pht> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pht>"
has interviewer corporate body of work,http://rdaregistry.info/Elements/w/P10540,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10540value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent <P10540value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ivr> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ivr>"
has interviewee corporate body of work,http://rdaregistry.info/Elements/w/P10541,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10541value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent <P10541value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ive> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has aggregator corporate body,http://rdaregistry.info/Elements/w/P10542,not mapped,not mapped
has remix artist corporate body,http://rdaregistry.info/Elements/w/P10543,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10543value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent <P10543value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""remix artist"" ; > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""remix artist"" "
has filmmaker corporate body,http://rdaregistry.info/Elements/w/P10544,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10544value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent <P10544value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/fmk> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmk>"
has artist corporate body,http://rdaregistry.info/Elements/w/P10545,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10545value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10545value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] . ","contribution >> Contribution > agent >> Organization > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/art>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has founding corporate body of work,http://rdaregistry.info/Elements/w/P10546,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""founder "" ]  ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10546value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""founder"" ] ;
   bf:agent <P10546value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""founder"" ; > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""founder"" "
has casting director corporate body,http://rdaregistry.info/Elements/w/P10547,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10547value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent <P10547value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""casting director"" ; > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""casting director"" "
has producer corporate body,http://rdaregistry.info/Elements/w/P10548,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10548value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent <P10548value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pro> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pro>"
has director corporate body,http://rdaregistry.info/Elements/w/P10549,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10549value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent <P10549value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/drt> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/drt>"
has issuing body corporate body,http://rdaregistry.info/Elements/w/P10550,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10550value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent <P10550value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/isb> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/isb>"
has organizer corporate body,http://rdaregistry.info/Elements/w/P10551,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10551value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent <P10551value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/orm> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/orm>"
has consultant corporate body,http://rdaregistry.info/Elements/w/P10552,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10552value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent <P10552value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/csl> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/csl>"
has dedicatee family of work,http://rdaregistry.info/Elements/w/P10553,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10553value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent <P10553value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dte> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dte>"
has addressee family,http://rdaregistry.info/Elements/w/P10554,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10554value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent <P10554value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rcp> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcp>"
has dedicator family,http://rdaregistry.info/Elements/w/P10555,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10555value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent <P10555value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dto> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dto>"
has director family of photography,http://rdaregistry.info/Elements/w/P10556,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10556value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10556value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cng>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cng>"
has researcher family,http://rdaregistry.info/Elements/w/P10557,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10557value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent <P10557value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/res> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/res>"
has editorial director family,http://rdaregistry.info/Elements/w/P10558,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10558value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent <P10558value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/edt> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/edt>"
has film director family,http://rdaregistry.info/Elements/w/P10559,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10559value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10559value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmd> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmd>"
has radio director family,http://rdaregistry.info/Elements/w/P10560,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rdd> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10560value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rdd> ;
   bf:agent <P10560value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rdd> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rdd>"
has television director family,http://rdaregistry.info/Elements/w/P10561,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10561value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tld> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10561value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tld> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tld>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tld>"
has audio producer family,http://rdaregistry.info/Elements/w/P10562,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10562value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent <P10562value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""audio producer"" ; > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio producer"" "
has film producer family,http://rdaregistry.info/Elements/w/P10563,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10563value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10563value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmp>"
has radio producer family,http://rdaregistry.info/Elements/w/P10564,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10564value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent <P10564value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rpc> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rpc>"
has television producer family,http://rdaregistry.info/Elements/w/P10565,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10565value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10565value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tlp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tlp>"
has landscape architect family,http://rdaregistry.info/Elements/w/P10566,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lsa> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10566value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lsa> ;
   bf:agent <P10566value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lsa> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lsa>"
has calligrapher family,http://rdaregistry.info/Elements/w/P10567,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cll> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10567value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cll> ;
   bf:agent <P10567value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cll> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cll>"
has sculptor family,http://rdaregistry.info/Elements/w/P10568,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/scl> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10567value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/scl> ;
   bf:agent <P10567value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/scl> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/scl>"
has book artist family,http://rdaregistry.info/Elements/w/P10569,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10569value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ;
   bf:agent <P10569value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/art> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has screenwriter family,http://rdaregistry.info/Elements/w/P10570,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10570value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aus> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10570value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aus> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aus>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aus>"
has lyricist family,http://rdaregistry.info/Elements/w/P10571,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lyr> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10571value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lyr> ;
   bf:agent <P10571value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lyr> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lyr>"
has librettist family,http://rdaregistry.info/Elements/w/P10572,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lbt> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10572value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lbt> ;
   bf:agent <P10572value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lbt> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lbt>"
has rapporteur family,http://rdaregistry.info/Elements/w/P10573,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10573value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent <P10573value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/aut> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has honouree family of work,http://rdaregistry.info/Elements/w/P10574,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10574value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent <P10574value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/hnr> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hnr>"
