original_RDA_identifier,equivalent_BF_identifier
a082ce4b-8133-4bb8-8deb-ad8e6a2a7faa,b84b8058-72c2-4e6c-8ff8-170373902937
a32b42cd-8d13-4301-bf16-fef767049670,dd47cb8d-403d-4e10-9891-c5781ae64b4e
a3992457-b75c-4237-baf2-c9c249e81e2b,fd689a94-565c-4555-b49a-ab99c5f9a0d8
a437ddab-f9c3-47b5-9acc-e20802c71e41,5073b1f3-1d5a-4ca6-80d7-d38f73586510
a5e2f0f4-d441-4b7e-ad45-2af468d6bf56,748bfd84-c9c8-4eef-a772-a92e10e81f14
a7a8b4fa-c730-4b24-ac39-0ada60ce6b9e,5cbd4cc8-c1ef-48e8-ad8f-f00424a4ad7d
acd98131-e252-4adf-8000-84758282ea95,0e13dfad-664c-4f36-b3d0-07a19a487eba
ad4838ea-b5b7-4cdd-9bab-cf1f5d51217c,67cfc277-ebe9-4767-b210-ea512dc66c60
b09a2eac-c2b4-48fd-8d10-c2d99f0e1679,01d59a82-b8b7-40cc-91dd-84efc6cfcb28
b109860f-1a89-4dda-b922-f06701f448f7,a8b92ecb-0acb-43f5-a07e-f8f75725b0df
b1e9039f-d398-4d88-bf47-4e85591ee3ba,61a02126-b531-4e0c-a5c1-6f3a06281366
b4c95cf4-9223-4c1a-9978-7428819d628d,766362ab-9302-4dca-9bdc-81c6c6e5ff56
b93c29a6-c7ce-494e-8737-058c20839c9f,f7050b62-ae47-4434-9fbd-461bdd7c9159
